,GB,HLU,Hunslet/Leeds,Hunslet/Leeds,LDS,AQ,123-----,0601,,5347N 00132W,
,GB,HNT,Hunstanton,Hunstanton,NFK,AF,1-------,9511,,,
,GB,HST,Hunterston,Hunterston,NAY,AF,1-------,1401,,5543N 00453W,
,GB,HUD,Huntingdon,Huntingdon,CAM,AF,--3-----,9511,XHU,,
,GB,YON,Huntington,Huntington,YOR,RQ,--3-----,0901,,5400N 00103W,
,GB,HT8,Huntley,Huntley,GLS,RL,--3-----,1707,,5152N 00224W,
,GB,HTL,Huntly,Huntly,ABD,AF,--3-----,1401,,5727N 00247W,
,GB,HUO,Hunton,Hunton,NYK,AF,--3-----,9704,,,
,GB,HUN,Hunwick,Hunwick,DUR,RL,--3-----,0201,,5441N 00142W,
,GB,HUE,Hurley,Hurley,WNM,RL,--3-----,0507,,5132N 00049W,
,GB,URY,Hurley,Hurley,WAR,RQ,--3--6--,0607,,5132N 00138W,
,GB,HLF,Hurlford,Hurlford,EAY,AF,--3-----,1401,,5535N 00427W,
,GB,UUR,Hurn,Hurn,DOR,RL,--3-----,0201,,5046N 00149W,
,GB,HUS,Hursley,Hursley,HAM,AF,--3-----,9811,,,
,GB,HRU,Hurst,Hurst,OLD,RQ,--3-----,0907,,5329N 00205W,
,GB,HUR,Hurst,Hurst,WOK,AF,--3-----,0507,,5127N 00051W,
,GB,HGN,Hurst Green,Hurst Green,ESX,AF,--3-----,9704,,,
,GB,HBN,Hurstburne Tarrant,Hurstburne Tarrant,HAM,RL,--3-----,0307,,5116N 00127W,
,GB,HER,Hurstpierpoint,Hurstpierpoint,WSX,AF,--3-----,9704,,,
,GB,HBC,Husborne Crawley,Husborne Crawley,BDF,RL,--3-----,1307,,5200N 00036W,
,GB,HHW,Huthwaite,Huthwaite,NTT,RL,--3-----,0701,,5308N 00118W,
,GB,HTQ,Hutton,Hutton,LAN,RL,--3-----,1201,,5344N 00246W,
,GB,HUX,Hutton,Hutton,ESS,RL,1----6--,0901,,5137N 02200E,
,GB,WWW,Hutton Cranswick,Hutton Cranswick,ERY,RQ,1-------,0901,,,
,GB,HYN,Huyton,Huyton,KWL,AF,--3-----,1401,,5324N 00251W,
,GB,HYD,Hyde,Hyde,TAM,AF,--3-----,1401,,5327N 00205W,
,GB,HTH,Hythe,Hythe,KEN,AA,123-----,0701,,5104N 00105E,
,GB,HYT,Hythe,Hythe,HAM,RQ,-----6--,0901,,,
,GB,TCK,Ibstock,Ibstock,LEC,RL,--3-----,0901,,,
,GB,IBH,Ickburgh,Ickburgh,NFK,RL,--3-----,0701,,5231N 00041E,
,GB,ICK,Icklesham,Icklesham,ESX,RQ,--3-----,0907,,5054N 00040E,
,GB,IDL,Idle,Idle,BRD,RL,--3-----,1607,,5350N 00144W,
,GB,IDC,Idlicote,Idlicote,OXF,RL,--3-----,0701,,5206N 00135W,
,GB,ICT,Ilchester,Ilchester,SOM,RQ,--3-----,0901,,,
,GB,IFD,Ilford,Ilford,NWM,AF,--3-----,1401,,5133N 00030E,
,GB,ILF,Ilfracombe,Ilfracombe,,AF,1-3-----,0212,,5113N 00407W,
,GB,IKS,Ilkeston,Ilkeston,DBY,AF,--3-----,9511,,,
,GB,ILK,Ilkley,Ilkley,BRD,AF,--3-----,1401,,5355N 00149W,
,GB,ILH,Illston on the Hill,Illston on the Hill,LEC,RL,--3-----,0207,,5235N 00057W,
,GB,IMR,Ilminster,Ilminster,SOM,AF,--3-----,9808,,,
,GB,ILN,Ilton,Ilton,NYK,RQ,--3-----,0901,,5412N 00143W,
,GB,ILO,Ilton,Ilton,SOM,RQ,--3-----,0901,,5057N 00255W,
,GB,IMM,Immingham,Immingham,NEL,AF,1-------,1101,,5336N 00013W,
,GB,IMP,Impington,Impington,CAM,AF,--3-----,9704,,,
,GB,INC,Ince,Ince,CHW,AF,--3-----,1307,,,
,GB,IMK,Ince-in-Makerfield,Ince-in-Makerfield,WGN,RQ,--3-----,0907,,5332N 00237W,
,GB,INH,Inchinnan,Inchinnan,RFW,AF,--3-----,1401,,5553N 00425W,
,GB,ICH,Inchture,Inchture,PKN,RL,1-3-----,1301,,5626N 00310W,
,GB,IGT,Ingatestone,Ingatestone,ESS,RQ,1-------,0901,,,
,GB,IHM,Ingham,Ingham,SFK,RQ,--3--6--,0607,,5218N 00042E,
,GB,ING,Ingham,Ingham,LIN,AF,0-------,9704,,,
,GB,INL,Ingleton,Ingleton,NYK,RL,--3-----,0201,,5409N 00228W,
,GB,IGM,Ingoldmells,Ingoldmells,LIN,AQ,1-3-----,0601,,5311N 00020E,
,GB,ICD,Inkberrow,Inkberrow,WOR,AF,--3-----,1401,,5212N 00158W,
,GB,ITH,Innerleithen,Innerleithen,SCB,RL,--3-----,1401,,5537N 00303W,
,GB,ISH,Insch,Insch,ABD,RQ,--3-----,0901,,5720N 00237W,
,GB,INS,Instow,Instow,DEV,RL,1-------,0901,,5103N 00410W,
,GB,IAY,Inverallochy,Inverallochy,ABD,RL,1-------,0901,,5740N 00155W,
,GB,IVR,Inveraray,Inveraray,AGB,RQ,1-------,0901,,5614N 00504W,
,GB,IVB,Inverbervie,Inverbervie,ABD,RL,--3-----,1401,,5650N 00216W,
,GB,INY,Invergarry,Invergarry,HLD,RQ,--3-----,0907,,5702N 00447W,
,GB,IVG,Invergordon,Invergordon,HLD,AF,1-------,9511,,,
,GB,INR,Inverie,Inverie,HLD,AA,1-------,0701,,5702N 00541W,
,GB,INK,Inverkeithing,Inverkeithing,FIF,AF,1-------,9511,,,
,GB,IVK,Inverkip,Inverkip,IVC,AA,123-----,0701,,5554N 00452W,
,GB,IVV,Invermoriston,Invermoriston,SCB,RL,--3-----,1607,,5713N 00438W,
,GB,INV,Inverness,Inverness,HLD,AF,1--4----,9511,,,
,GB,IND,Invernoaden,Invernoaden,AGB,RQ,--3-----,0907,,5608N 00501W,
,GB,IRG,Inveruglas,Inveruglas,AGB,RL,--3-----,1201,,5615N 00443W,
,GB,IVI,Inverurie,Inverurie,ABD,AF,--3-----,1401,,5716N 00222W,
,GB,IPS,Ipswich,Ipswich,SFK,AF,1--4----,9511,IPW,,
,GB,IRB,Irby,Irby,CON,RL,1-------,0901,,5019N 00457W,
,GB,IRT,Irchester,Irchester,NTH,RQ,--3-----,0901,,,
,GB,IRL,Irlam,Irlam,TRF,AF,--3-----,1401,,5326N 00225W,
,GB,IAO,Iron Acton,Iron Acton,SGC,RQ,--3-----,0607,,5132N 00227W,
,GB,IBG,Ironbridge,Ironbridge,SHR,RQ,--3-----,0907,,5238N 00228W,
,GB,IVL,Ironville,Ironville,DBY,RQ,--3-----,0907,,5303N 00121W,
,GB,IIB,Irthlingborough,Irthlingborough,NTH,AF,--3-----,9511,,,
,GB,IRV,Irvine,Irvine,NAY,AF,1-------,1401,,5536N 00440W,
,GB,IVT,Irvinestown,Irvinestown,FER,RL,--3-----,0207,,5429N 00738W,
,GB,IOD,Isfield,Isfield,ESX,RL,--3-----,1401,,5056N 00040E,
,GB,IMG,Islandmagee,Islandmagee,ANT,RL,1-------,0901,,5449N 00542W,
,GB,ISY,Islay,Islay,AGB,RL,1-------,0901,,5548N 00615W,
,GB,ILY,Islay Apt,Islay Apt,AGB,AF,---4----,1401,,5541N 00614W,
,GB,IAB,Isle Abbotts,Isle Abbotts,SOM,RL,--3-----,0307,,5059N 00257W,
,GB,IAR,Isle of Barra,Isle of Barra,ELS,RL,--3-----,1501,,5658N 00729W,
,GB,IOG,Isle of Grain,Isle of Grain,KEN,AF,1-------,0212,,5127N 00042E,
,GB,IOP,Isle of Portland,Isle of Portland,DOR,AF,--3-----,9704,,,
,GB,IOS,Isle of Sheppey,Isle of Sheppey,KEN,RL,1-------,0901,,5124N 00049E,
,GB,ISK,Isle of Skye,Isle of Skye,HLD,RQ,--3-----,0907,,5712N 00552W,
,GB,SKY,Isle of Skye Apt,Isle of Skye Apt,,AI,---4----,0212,SKL,,
,GB,WHH,Isle of Whithorn,Isle of Whithorn,DGY,AA,1-3-----,0701,,5442N 00422W,
,GB,ISC,Isles of Scilly,Isles of Scilly,CON,AI,---4----,1401,,4955N 00620W,
,GB,ISW,Isleworth,Isleworth,HNS,AF,--3-----,1401,QIF,5128N 00020W,
,GB,IST,Islington,Islington,ISL,AF,--3-----,1401,,5132N 00006W,
,GB,ILI,Islip,Islip,NTH,RL,-----6--,1201,,5223N 00032W,
,GB,ILP,Islip,Islip,OXF,AF,--3-----,9808,,,
,GB,ITN,Itchen,Itchen,HAM,RQ,--3-----,0907,,5054N 00123W,
,GB,ITC,Itchenor,Itchenor,WSX,AF,1-------,9511,,,
,GB,IVE,Iver,Iver,BKM,AF,--3-----,9511,,,
,GB,IVH,Iver Heath,Iver Heath,BKM,AF,--3-----,9704,,,
,GB,IVY,Ivybridge,Ivybridge,,AF,--3-----,0212,,5023N 00355W,
,GB,IXW,Ixworth,Ixworth,SFK,RL,--3-----,0307,,5218N 00050E,
,GB,JMS,Jamestown,Jamestown,WDU,RL,--3-----,0901,,5559N 00434W,
,GB,JAR,Jarrow,Jarrow,STY,AF,1-------,1401,,5459N 00127W,
,GB,JBG,Jedburgh,Jedburgh,SCB,AF,--3-----,1401,,5528N 00234W,
,GB,JOG,John O'Groats,John O'Groats,HLD,AA,1-3-----,0701,,5838N 00304W,
,GB,JHV,Johnshaven,Johnshaven,ABD,AA,1-3-----,0701,,5648N 00220W,
,GB,JHT,Johnstone,Johnstone,RFW,AF,--3-----,1401,,5550N 00430W,
,GB,JTB,Johnstonebridge,Johnstonebridge,DGY,RL,123-----,0401,,5512N 00325W,
,GB,JGR,Juniper Green,Juniper Green,EDH,RQ,--3-----,0907,,5554N 00317W,
,GB,JUR,Jura,Jura,AGB,RL,1-------,0901,,5601N 00555W,
,GB,KAR,Karcaldy,Karcaldy,,RL,--3-----,0901,,5606N 00309W,
,GB,KEA,Keadby,Keadby,NLN,AF,1-------,1401,,5336N 00044W,
,GB,KDY,Keady,Keady,ARM,RL,--3-----,0207,,5415N 00642W,
,GB,KSY,Kearsley,Kearsley,BOL,RL,--3-----,0501,,5332N 00222W,
,GB,KEG,Kegworth,Kegworth,DBY,RL,--3-----,0002,,,
,GB,KWO,Kegworth,Kegworth,LEC,RL,-23--6--,0601,,5250N 00117W,
,GB,KEI,Keighley,Keighley,BRD,AF,1-------,1401,,5353N 00155W,
,GB,KES,Keiss,Keiss,HLD,AA,1-3-----,0701,,5832N 00307W,
,GB,KTH,Keith,Keith,MRY,AF,--3-----,1401,,,
,GB,KBR,Kelbrook,Kelbrook,LAN,RL,--3-----,1201,,5353N 00209W,
,GB,KGE,Kellingley,Kellingley,NYK,RL,--3-----,1601,,5352N 00112W,
,GB,KLG,Kellington,Kellington,NYK,RQ,--3-----,0901,,5342N 00110W,
,GB,KEL,Kells,Kells,ANT,AF,--3-----,9511,,,
,GB,KYB,Kelly Bray,Kelly Bray,CON,RQ,--3-----,0907,,5031N 00418W,
,GB,KLO,Kelso,Kelso,SCB,RL,-23-----,0507,,5536N 00226W,
,GB,KVD,Kelvedon,Kelvedon,ESS,RL,--3-----,0201,,5150N 00042E,
,GB,KMB,Kemberton,Kemberton,SHR,RL,--3-----,0201,,5238N 00223W,
,GB,KEM,Kemble,Kemble,GLS,AF,-23-----,0701,,5140N 00201W,
,GB,KMP,Kempsford,Kempsford,GLS,AF,--3-----,9704,,,
,GB,KHT,Kempshott,Kempshott,HAM,RQ,--3-----,0907,,5114N 00108W,
,GB,ZBN,Kempston,Kempston,BDF,RL,-----6--,1307,,5206N 00029W,
,GB,KEH,Kempston Hardwick,Kempston Hardwick,BDF,AF,-23-----,1307,,,
,GB,KMI,Kemsing,Kemsing,KEN,AQ,123--6--,0601,,5118N 00013E,
,GB,ZBO,Kencot,Kencot,OXF,RL,-----6--,0901,,5144N 00137W,
,GB,KND,Kendal,Kendal,CMA,AF,--3-----,9511,,,
,GB,KLW,Kenilworth,Kenilworth,WAR,AF,--3-----,9511,,,
,GB,KL2,Kenley,Kenley,CRY,RL,-----6--,1201,,5119N 00060W,
,GB,KCG,Kennacraig,Kennacraig,AGB,AF,1-------,1401,,5548N 00528W,
,GB,KNN,Kenninghall,Kenninghall,NFK,RL,--3-----,0201,,5226N 00059E,
,GB,KIG,Kennington/London,Kennington/London,LND,RL,-23-----,0701,,5129N 00006W,
,GB,KHI,Kenny Hill,Kenny Hill,SFK,RL,--3-----,1307,,5222N 00028E,
,GB,KEN,Kensington/London,Kensington/London,KEC,RL,--3-----,1401,,5130N 00011W,
,GB,KWT,Kensworth,Kensworth,CBF,RL,--3-----,1307,,5151N 00030W,
,GB,KNM,Kent,Kent,KEN,RL,--3-----,1301,,5115N 00045E,
,GB,ZBP,Kentford,Kentford,SFK,RL,-----6--,0901,,5216N 00030E,
,GB,KSB,Kentisbeare,Kentisbeare,DEV,RL,--3-----,0701,,5052N 00319W,
,GB,KWN,Kentish Town,Kentish Town,LND,RL,--3-----,1107,,5132N 00008W,
,GB,KTW,Kentish Town West,Kentish Town West,LBH,RL,-----6--,0901,,5132N 00008W,
,GB,KRE,Kentmere,Kentmere,CMA,AF,--3-----,9804,,,
,GB,KNT,Kenton,Kenton,SFK,AF,--3-----,9704,,,
,GB,KRY,Keresley,Keresley,COV,RL,--3-----,1201,,5226N 00132W,
,GB,KGA,Kesgrave,Kesgrave,SFK,AQ,--3--6--,0601,,5204N 00114E,
,GB,KSH,Kesh,Kesh,FER,RQ,--3-----,0901,,5431N 00743W,
,GB,KST,Keston,Keston,LND,RQ,--3-----,0901,,,
,GB,KEK,Keswick,Keswick,NFK,RQ,--3-----,0907,,5235N 00116E,
,GB,KWC,Keswick,Keswick,CMA,AF,--3-----,9811,,,
,GB,KTR,Kettering,Kettering,NTH,AF,--3-----,9511,,,
,GB,KRH,Ketteringham,Ketteringham,LEC,RL,--3-----,1301,,5234N 00111W,
,GB,KTT,Ketteringham,Ketteringham,NFK,RQ,1-3-----,0901,,,
,GB,SF3,Kettleburgh,Kettleburgh,SFK,RL,--3-----,1407,,5211N 00119E,
,GB,KTE,Kettlethorpe,Kettlethorpe,LIN,AF,--3-----,9804,,,
,GB,KEW,Kew,Kew,RIC,AF,-23-----,1401,,5128N 00017W,
,GB,KEV,Keyhaven,Keyhaven,HAM,AA,1-3-----,0701,,5043N 00134W,
,GB,KEY,Keymer,Keymer,WSX,RL,--3-----,0106,,5055N 00008W,
,GB,KYS,Keynsham,Keynsham,BAS,AF,-23-----,0501,,5124N 00229W,
,GB,KYW,Keyworth,Keyworth,NGM,RL,-----6--,1107,,,
,GB,KHC,Kibworth Harcourt,Kibworth Harcourt,LEC,RL,--3-----,1201,,5232N 00059W,
,GB,KDM,Kidderminster,Kidderminster,WOR,AF,--3-----,1401,,5223N 00215W,
,GB,KZO,Kidlington,Kidlington,OXF,RL,-----6--,0901,,5149N 01170W,
,GB,S3R,Kidwelly,Kidwelly,CMN,RL,--3-----,1501,,5144N 00418W,
,GB,KLB,Kilbarchan,Kilbarchan,,AF,--3-----,0212,,5550N 00433W,
,GB,XKI,Kilbirnie,Kilbirnie,NAY,RQ,-----6--,0907,,5575N 00468W,
,GB,KIL,Kilbride,Kilbride,AGB,RL,--3-----,1401,,5622N 00528W,
,GB,KBN,Kilburn,Kilburn,BEN,AF,--3-----,1401,,5132N 00012W,
,GB,KCH,Kilchiaran,Kilchiaran,AGB,RQ,--3-----,0907,,5545N 00627W,
,GB,KOA,Kilchoan,Kilchoan,HLD,AF,1-------,1101,,5642N 00606W,
,GB,KIC,Kilcreggan,Kilcreggan,AGB,AA,1-3-----,0701,,5559N 00451W,
,GB,KLY,Kilgetty,Kilgetty,PEM,RL,1-------,0901,,5144N 00442W,
,GB,KRA,Kilkardy,Kilkardy,FIF,RQ,-23-----,1501,,,
,GB,KLK,Kilkeel,Kilkeel,NYM,AA,1-3-----,0701,,5404N 00600W,
,GB,DKH,Killamarsh,Killamarsh,DBY,RQ,-----6--,1001,,5319N 01190W,
,GB,KRN,Killearn,Killearn,STG,RQ,-2------,1007,,5602N 00422E,
,GB,KL3,Killichonan,Killichonan,PKN,RL,--3-----,1607,,5641N 00423W,
,GB,KHY,Killinchy,Killinchy,MUL,RL,--3-----,1601,,5428N 00540W,
,GB,KLL,Killinghall,Killinghall,NYK,RL,--3-----,0201,,5401N 00133W,
,GB,KGH,Killingholme,Killingholme,LIN,AF,1-------,1401,,5337N 00016W,
,GB,KWR,Killingworth,Killingworth,NTY,RQ,--3-----,0901,,5502N 00134W,
,GB,KIO,Killough,Killough,DOW,AA,1-3-----,0701,,5415N 00538W,
,GB,KPS,Killroot Power Station Jetty,Killroot Power Station Jetty,ANT,RL,1-3-----,1201,,5472N 00576W,
,GB,KYH,Killyleagh,Killyleagh,,RL,1-------,0901,,5424N 00543W,
,GB,KMN,Kilmacolm,Kilmacolm,IVC,RL,--3-----,1401,,5553N 00438W,
,GB,KMK,Kilmarnock,Kilmarnock,EAY,AF,--3-----,1401,,5538N 00432W,
,GB,KGO,Kilmington,Kilmington,WIL,RL,--3-----,0701,,5107N 00220W,
,GB,TKV,Kilmore,Kilmore,HLD,RQ,--3-----,0907,,5708N 00558W,
,GB,KDW,Kilndown,Kilndown,KEN,RL,--3-----,1201,,5105N 00025E,
,GB,KII,Kilninian,Kilninian,AGB,RQ,--3-----,0907,,5631N 00614W,
,GB,XKL,Kilrea,Kilrea,CLR,RQ,-----6--,0907,,5495N 00656W,
,GB,KLR,Kilroot,Kilroot,ANT,AF,1-------,9709,,,
,GB,KLS,Kilsby,Kilsby,NTH,RL,--3-----,1601,,5220N 00110W,
,GB,KLT,Kilsyth,Kilsyth,NLK,AF,--3-----,1401,,5558N 00403W,
,GB,KWG,Kilwinning,Kilwinning,NAY,AF,--3-----,1401,,5539N 00443W,
,GB,KBO,Kimbolton,Kimbolton,CAM,RL,--3-----,0701,,5218N 00023W,
,GB,KIM,Kimmeridge,Kimmeridge,DOR,RL,1-------,0901,,5037N 00207W,
,GB,KMT,Kimpton,Kimpton,HAM,RL,--3-----,0901,,5113N 00135W,
,GB,KIA,Kinbrace,Kinbrace,HLD,RQ,--3-----,0907,,5815N 00356W,
,GB,KDE,Kincardine,Kincardine,FIF,RL,1-------,0901,,5604N 00342W,
,GB,KNE,Kineton,Kineton,WAR,AF,--3-----,9704,,,
,GB,KGC,King's Cliffe,King's Cliffe,NTH,AF,--3-----,9511,,,
,GB,KLN,King's Lynn,King's Lynn,NFK,AF,123-----,0607,,5245N 00023E,
,GB,KHN,Kinghorn,Kinghorn,FIF,RL,1-------,0901,,5604N 00310W,
,GB,REE,Kings Bromley,Kings Bromley,STS,RL,-----6--,0901,,5244N 14900W,
,GB,KCO,Kings Coughton,Kings Coughton,WAR,RL,--3-----,1301,,5214N 00153W,
,GB,KNH,Kings Heath,Kings Heath,BIR,AF,--3-----,1401,,5225N 00153W,
,GB,KGL,Kings Langley,Kings Langley,HRT,AF,--3-----,9511,,,
,GB,KGN,Kings Norton,Kings Norton,BIR,RL,--3--6--,0607,,5224N 00155W,
,GB,K2N,Kingsbarns,Kingsbarns,FIF,RL,--3-----,1707,,5618N 00239W,
,GB,KIB,Kingsbridge,Kingsbridge,DEV,AA,1-3-----,0701,,5017N 00346W,
,GB,KGB,Kingsbury,Kingsbury,LND,RQ,--3-----,0901,,5135N 00016W,
,GB,KGY,Kingsbury,Kingsbury,WAR,RL,-23-----,0701,,5234N 00141W,
,GB,KDN,Kingsdown,Kingsdown,KEN,AF,--3-----,9704,,,
,GB,KGS,Kingsley,Kingsley,HAM,AF,--3-----,9811,,,
,GB,XLY,Kingsley,Kingsley,CHW,RL,--3-----,1307,,5316N 00240W,
,GB,KNK,Kingsnorth,Kingsnorth,KEN,AF,1-------,9511,,,
,GB,KNG,Kingsteignton,Kingsteignton,,AF,--3-----,0212,,5033N 00335W,
,GB,KNS,Kingston,Kingston,STS,AF,-23-----,1401,,,
,GB,KBP,Kingston Bagpuize,Kingston Bagpuize,OXF,AF,--3-----,9511,,,
,GB,ZBQ,Kingston Blount,Kingston Blount,BKM,RL,-----6--,0901,,5141N 00055W,
,GB,K8S,Kingston Saint Mary,Kingston Saint Mary,SOM,RL,--3-----,1501,,5103N 00306W,
,GB,KSM,Kingston Seymour,Kingston Seymour,NSM,RL,--3-----,0701,,5124N 00251W,
,GB,KUT,Kingston upon Thames,Kingston upon Thames,KTT,AF,-23-----,1401,,,
,GB,KWE,Kingswear,Kingswear,DEV,RL,1-------,0901,,5020N 00334W,
,GB,KWS,Kingswells,Kingswells,ABE,RL,--3-----,1401,,5709N 00212W,
,GB,KGW,Kingswinford,Kingswinford,STS,AF,--3-----,1401,,5229N 00211W,
,GB,KIN,Kingswood,Kingswood,SRY,AF,--3-----,9704,,,
,GB,KSW,Kingswood,Kingswood,GLS,AF,--3-----,9907,,,
,GB,KTN,Kington,Kington,WOR,RL,--3-----,1401,,5212N 00201W,
,GB,KGU,Kingussie,Kingussie,HLD,RL,-23-----,0701,,5705N 00403W,
,GB,KBE,Kinlochbervie,Kinlochbervie,HLD,AI,1-------,0212,,5827N 00502W,
,GB,KNC,Kinlochleven,Kinlochleven,AGB,RL,1-------,0901,,5642N 00459W,
,GB,KNL,Kinloss,Kinloss,MRY,AF,--3-----,1401,,5737N 00334W,
,GB,KBY,Kinmel,Kinmel,DEN,RL,--3--6--,1201,,5315N 00331W,
,GB,KNY,Kinnerley,Kinnerley,SHR,AF,--3-----,9811,,,
,GB,KNR,Kinross,Kinross,PKN,AF,--3-----,1401,,5612N 00325W,
,GB,KSL,Kinsley,Kinsley,ERY,RQ,--3-----,0901,,5337N 00122W,
,GB,KOR,Kintore,Kintore,ABD,RL,--3-----,1201,,5713N 00221W,
,GB,KNV,Kinver,Kinver,STS,RQ,--3-----,0901,,,
,GB,KIP,Kippford,Kippford,DGY,AA,1-3-----,0701,,5452N 00347W,
,GB,XKP,Kippings Cross,Kippings Cross,KEN,RQ,-----6--,0907,,5113N 00035E,
,GB,YBR,Kirby,Kirby,,RL,--3-----,0901,,5426N 00110W,
,GB,KMS,Kirby Moorside,Kirby Moorside,NYK,RL,--3-----,0901,,5416N 00056W,
,GB,KMO,Kirby Muxloe,Kirby Muxloe,LEC,RQ,--3-----,0901,,,
,GB,KCN,Kircubbin,Kircubbin,DOW,RL,1-------,0901,,5429N 00532W,
,GB,KHM,Kirk Hammerton,Kirk Hammerton,NYK,AF,--3-----,9901,,,
,GB,KIT,Kirk Ireton,Kirk Ireton,DBY,RL,--3-----,1401,,5302N 00136W,
,GB,KKS,Kirk Sandall,Kirk Sandall,DNC,AF,--3-----,1401,,5333N 00105W,
,GB,KBU,Kirkburton,Kirkburton,KIR,RL,--3-----,1207,,5336N 00142W,
,GB,KKB,Kirkby,Kirkby,KWL,AF,--3-----,1401,,5329N 00254W,
,GB,KBA,Kirkby in Ashfield,Kirkby in Ashfield,NTT,AF,-23-----,9704,,,
,GB,KIF,Kirkby in Furness,Kirkby in Furness,CMA,RQ,--3-----,0901,,,
,GB,KKL,Kirkby Lonsdale,Kirkby Lonsdale,CMA,RQ,1-------,9601,,,
,GB,KBM,Kirkby Misperton,Kirkby Misperton,,RL,--3-----,0901,,5112N 00048W,
,GB,K7K,Kirkby on Bain,Kirkby on Bain,LIN,RL,--3-----,1801,,5308N 00009W,
,GB,KRK,Kirkby Stephen,Kirkby Stephen,CMA,AF,--3-----,9511,,,
,GB,XKK,Kirkbymoorside,Kirkbymoorside,NYK,RQ,-----6--,0907,,5427N 00093W,
,GB,KKD,Kirkcaldy,Kirkcaldy,FIF,AF,1-------,9511,,,
,GB,KKN,Kirkconnel,Kirkconnel,DGY,RQ,1-3-----,0901,,5523N 00400W,
,GB,KBT,Kirkcudbright,Kirkcudbright,DGY,AA,1-3-----,0701,,5450N 00403W,
,GB,KIH,Kirkham,Kirkham,NYK,AF,1-------,9511,,,
,GB,KIK,Kirkham,Kirkham,LAN,RQ,--3-----,0901,,5347N 00252W,
,GB,KKG,Kirkhamgate,Kirkhamgate,WKF,RQ,--3-----,0907,,5342N 00133W,
,GB,K3T,Kirkheaton,Kirkheaton,NBL,RL,--3-----,1207,,5505N 00158W,
,GB,K4N,Kirkheaton,Kirkheaton,KIR,RL,--3-----,1207,,5339N 00144W,
,GB,KKH,Kirkheaton,Kirkheaton,NFK,RQ,1-------,0901,,,
,GB,KKT,Kirkintilloch,Kirkintilloch,EDU,AF,--3-----,1401,,5555N 00410W,
,GB,KKI,Kirkliston,Kirkliston,EDH,AF,--3-----,1401,,5557N 00324W,
,GB,KML,Kirkmichael,Kirkmichael,SAY,RL,-23--6--,0507,,5520N 00437W,
,GB,KIR,Kirknewton,Kirknewton,NBL,RL,--3-----,0201,,5533N 00223W,
,GB,ZBR,Kirknewton,Kirknewton,WLN,RL,-----6--,0901,,5553N 00325W,
,GB,KWL,Kirkwall,Kirkwall,ORK,AF,1--4----,9511,KOI,,
,GB,KMG,Kirmington,Kirmington,NLN,RL,--3-----,1001,,5335N 00020W,
,GB,KRR,Kirriemuir,Kirriemuir,ANS,AF,--3-----,1401,,5640N 00300W,
,GB,KDG,Kirtlebridge,Kirtlebridge,DGY,RL,--3-----,1301,,5502N 00311W,
,GB,KRM,Kirtomy,Kirtomy,HLD,RL,1-------,0901,,5832N 00409W,
,GB,NTK,Kirton,Kirton,LIN,RL,--3-----,1301,,5255N 00030W,
,GB,KRT,Kirton in Lindsey,Kirton in Lindsey,NLN,RL,--3-----,0901,,5328N 00036W,
,GB,KIS,Kishorn,Kishorn,HLD,AA,1-3-----,0701,,5724N 00535W,
,GB,KTG,Kitt Green,Kitt Green,BIR,AF,0-------,1401,,,
,GB,VET,Kiveton,Kiveton,ROT,RQ,--3-----,1401,,5320N 00115W,
,GB,KPT,Knapton,Knapton,NYK,AF,--3-----,9511,,,
,GB,KNA,Knaresborough,Knaresborough,NYK,AF,--3-----,9511,,,
,GB,KBW,Knebworth,Knebworth,HRT,RL,--3-----,0201,,5151N 00011W,
,GB,KON,Knighton,Knighton,POW,RQ,--3-----,0901,,5220N 00303W,
,GB,KBG,Knightsbridge,Knightsbridge,WSM,RL,--3-----,1401,,5130N 00009W,
,GB,KCK,Knock,Knock,AGB,RQ,--3-----,0907,,5628N 00559W,
,GB,KKO,Knockholt,Knockholt,KEN,RL,--3-----,0701,,5119N 00007E,
,GB,KNO,Knottingley,Knottingley,WKF,AF,--3-----,1401,,5342N 00114W,
,GB,KXG,Knotty Green,Knotty Green,BKM,RL,--3-----,0201,,5137N 00039W,
,GB,KWD,Knoweside,Knoweside,SAY,RL,--3-----,1107,,5022N 00445W,
,GB,KOW,Knowle,Knowle,SOL,RL,--3-----,0701,,5223N 00144W,
,GB,KNW,Knowsley,Knowsley,KWL,AF,--3-----,1401,,5327N 00251W,
,GB,KSF,Knutsford,Knutsford,CHE,AF,1-------,1307,,,
,GB,KYL,Kyle of Lochalsh,Kyle of Lochalsh,HLD,AF,1-3-----,1207,,5716N 00543W,
,GB,KYN,Kyleakin,Kyleakin,HLD,AA,1-3-----,0701,,5716N 00544W,
,GB,KYE,Kyles of Bute,Kyles of Bute,AGB,RL,1-------,0901,,5552N 00513W,
,GB,KYU,Kylesku,Kylesku,HLD,AA,1-3-----,0701,,5815N 00501W,
,GB,LDC,Ladock,Ladock,CON,RL,1-------,0901,,5019N 00457W,
,GB,LYK,Ladybank,Ladybank,FIF,RL,--3-----,0201,,5616N 00308W,
,GB,LAI,Laindon,Laindon,ESS,AF,--3-----,9511,,,
,GB,LRG,Lairg,Lairg,HLD,RQ,1-3-----,0907,,5802N 00424W,
,GB,LSY,Laisterdyke,Laisterdyke,BRD,AQ,-23--6--,0601,,5348N 00143W,
,GB,LKA,Lakenham,Lakenham,NFK,RQ,--3-----,0907,,5237N 00117E,
